Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Chile,CHL,"Completion rate, lower secondary education, richest quintile, male (%)",UIS.CR.2.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.35,..,..,99.6,..,..,98.4,..,..,95.86,..,98.57,..,98.25,..,97.93,..,98.65,..,..,..
Chile,CHL,"Completion rate, lower secondary education, richest quintile, male, adjusted location parity index (LPIA)",UIS.CR.2.Q5.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.84397,..,..,0.93212,..,..,0.96799,..,..,0.98337,..,0.96615,..,0.97697,..,0.96504,..,0.9999,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, adjusted gender parity index (GPIA)",UIS.CR.2.RUR.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.06716,..,1.01625,1.04898,..,..,1.03752,..,..,1.04486,..,1.04573,..,1.04389,..,1.01463,..,1.04143,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, adjusted wealth parity index (WPIA)",UIS.CR.2.RUR.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.80788,..,..,0.88161,..,..,0.93664,..,..,0.94715,..,0.92773,..,0.9377,..,0.97296,..,0.94769,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.13,..,82.47379,86.9,..,..,91.74,..,..,92.68,..,93.05,..,93.33,..,94.96,..,94.95,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, female (%)",UIS.CR.2.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.04,..,83.21926,89.22,..,..,93.55,..,..,94.74,..,95.35,..,95.47,..,95.69,..,97.03,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, female, adjusted wealth parity index (WPIA)",UIS.CR.2.RUR.F.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.76951,..,..,0.87167,..,..,0.94349,..,..,0.94066,..,0.93847,..,0.93838,..,0.97872,..,0.9635,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, fourth quintile, adjusted gender parity index (GPIA)",UIS.CR.2.RUR.Q4.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.12494,..,..,1.05504,..,..,1.02373,..,..,1.11659,..,1.03426,..,1.01608,..,1.00462,..,1.04798,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, fourth quintile, both sexes (%)",UIS.CR.2.RUR.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.24,..,..,91.42,..,..,94.43,..,..,90.48,..,94.48,..,94.9,..,97.06,..,97.32,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, fourth quintile, female (%)",UIS.CR.2.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.68,..,..,94.3,..,..,95.65,..,..,96.49,..,96.31,..,95.79,..,97.31,..,99.84,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, fourth quintile, male (%)",UIS.CR.2.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.35,..,..,89.11,..,..,93.38,..,..,85.24,..,93.01,..,94.25,..,96.86,..,95.05,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, male (%)",UIS.CR.2.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.53,..,81.86707,84.85,..,..,90.04,..,..,90.49,..,90.99,..,91.28,..,94.29,..,93.01,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, male, adjusted wealth parity index (WPIA)",UIS.CR.2.RUR.M.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.83188,..,..,0.88506,..,..,0.92631,..,..,0.96118,..,0.91532,..,0.93114,..,0.96336,..,0.93,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, middle quintile, adjusted gender parity index (GPIA)",UIS.CR.2.RUR.Q3.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.02156,..,..,1.06988,..,..,1.06081,..,..,0.9782,..,1.03726,..,1.01456,..,0.98006,..,1.01406,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, middle quintile, both sexes (%)",UIS.CR.2.RUR.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.33,..,..,84.96,..,..,89.92,..,..,90.78,..,93.43,..,94.77,..,95.87,..,94.62,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, middle quintile, female (%)",UIS.CR.2.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.24,..,..,88.01,..,..,92.75,..,..,89.74,..,95.27,..,95.46,..,94.85,..,95.31,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, middle quintile, male (%)",UIS.CR.2.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.51,..,..,81.86,..,..,87.11,..,..,91.74,..,91.72,..,94.07,..,96.78,..,93.97,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, poorest quintile, adjusted gender parity index (GPIA)",UIS.CR.2.RUR.Q1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.08688,..,..,1.03079,..,..,1.0477,..,..,1.03861,..,1.04877,..,1.03654,..,1.04359,..,1.04992,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, poorest quintile, both sexes (%)",UIS.CR.2.RUR.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.78,..,..,83.4,..,..,90.47,..,..,92.29,..,89.99,..,91.51,..,93.55,..,93.85,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, poorest quintile, female (%)",UIS.CR.2.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.05,..,..,84.77,..,..,92.67,..,..,94.01,..,92.27,..,93.05,..,95.66,..,96.35,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, poorest quintile, male (%)",UIS.CR.2.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.53,..,..,82.16,..,..,88.25,..,..,90.38,..,87.77,..,89.65,..,91.49,..,91.54,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, richest quintile, adjusted gender parity index (GPIA)",UIS.CR.2.RUR.Q5.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.15534,..,..,1.04545,..,..,1.03003,..,..,1.05914,..,1.02472,..,1.02904,..,1.02834,..,1.0157,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, richest quintile, both sexes (%)",UIS.CR.2.RUR.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.85,..,..,94.6,..,..,96.59,..,..,97.44,..,97,..,97.59,..,96.15,..,99.03,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, richest quintile, female (%)",UIS.CR.2.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.53,..,..,97.25,..,..,98.22,..,..,99.94,..,98.32,..,99.16,..,97.74,..,100,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, richest quintile, male (%)",UIS.CR.2.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.38,..,..,92.83,..,..,95.27,..,..,94.03,..,95.89,..,96.28,..,94.97,..,98.43,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, second quintile, adjusted gender parity index (GPIA)",UIS.CR.2.RUR.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.00247,..,..,1.06913,..,..,1.02907,..,..,1.03238,..,1.0747,..,1.11483,..,1.01351,..,1.06825,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, second quintile, both sexes (%)",UIS.CR.2.RUR.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.88,..,..,84.95,..,..,90.14,..,..,93.38,..,93.17,..,91.27,..,94.11,..,93.56,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, second quintile, female (%)",UIS.CR.2.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.97,..,..,88.09,..,..,91.5,..,..,94.82,..,97.06,..,97.19,..,94.73,..,96.7,..,..,..
Chile,CHL,"Completion rate, lower secondary education, rural, second quintile, male (%)",UIS.CR.2.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.78,..,..,82,..,..,88.84,..,..,91.75,..,89.81,..,86.03,..,93.45,..,90.1,..,..,..
Chile,CHL,"Completion rate, lower secondary education, second quintile, adjusted gender parity index (GPIA)",UIS.CR.2.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.0598,..,..,1.05465,..,..,1.04369,..,..,1.03965,..,1.01897,..,1.04082,..,1.0271,..,1.00766,..,..,..
Chile,CHL,"Completion rate, lower secondary education, second quintile, adjusted location parity index (LPIA)",UIS.CR.2.Q2.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.84651,..,..,0.90152,..,..,0.96417,..,..,0.97494,..,0.99743,..,0.9721,..,0.99947,..,0.96723,..,..,..
Chile,CHL,"Completion rate, lower secondary education, second quintile, both sexes (%)",UIS.CR.2.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.68,..,..,92.11,..,..,92.53,..,..,95.23,..,93.47,..,93.48,..,94.3,..,96.29,..,..,..
Chile,CHL,"Completion rate, lower secondary education, second quintile, female (%)",UIS.CR.2.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.47,..,..,94.79,..,..,94.53,..,..,97.09,..,94.37,..,95.54,..,95.56,..,96.66,..,..,..
Chile,CHL,"Completion rate, lower secondary education, second quintile, female, adjusted location parity index (LPIA)",UIS.CR.2.Q2.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.82119,..,..,0.90628,..,..,0.95922,..,..,0.96647,..,1.03369,..,1.01646,..,0.98904,..,0.99516,..,..,..
Chile,CHL,"Completion rate, lower secondary education, second quintile, male (%)",UIS.CR.2.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.94,..,..,89.61,..,..,90.4,..,..,93.24,..,92.58,..,91.64,..,92.97,..,95.92,..,..,..
Chile,CHL,"Completion rate, lower secondary education, second quintile, male, adjusted location parity index (LPIA)",UIS.CR.2.Q2.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.87111,..,..,0.89617,..,..,0.97104,..,..,0.98318,..,0.96497,..,0.93096,..,1.01049,..,0.93572,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, adjusted gender parity index (GPIA)",UIS.CR.2.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.03465,..,1.02106,1.02173,..,..,1.03169,..,..,1.0241,..,1.03415,..,1.01561,..,1.01906,..,1.01907,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, adjusted wealth parity index (WPIA)",UIS.CR.2.URB.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.87161,..,..,0.89881,..,..,0.89733,..,..,0.93494,..,0.94353,..,0.92401,..,0.93081,..,0.94549,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, both sexes (%)",UIS.CR.2.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.12,..,93.51079,95.09,..,..,94.42,..,..,94.7,..,94.41,..,94.66,..,95.06,..,96.05,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, female (%)",UIS.CR.2.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.79,..,94.51353,96.17,..,..,95.94,..,..,95.85,..,96.06,..,95.43,..,95.99,..,96.99,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, female, adjusted wealth parity index (WPIA)",UIS.CR.2.URB.F.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.91359,..,..,0.91714,..,..,0.9268,..,..,0.94104,..,0.97696,..,0.92657,..,0.92508,..,0.95918,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, fourth quintile, adjusted gender parity index (GPIA)",UIS.CR.2.URB.Q4.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.03009,..,..,1.00915,..,..,1.00644,..,..,1.00751,..,1.04566,..,1.01489,..,1.01979,..,1.03384,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, fourth quintile, both sexes (%)",UIS.CR.2.URB.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.6,..,..,98.93,..,..,97.53,..,..,98.13,..,96.56,..,96.59,..,97.05,..,96.6,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, fourth quintile, female (%)",UIS.CR.2.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.05,..,..,99.43,..,..,97.87,..,..,98.55,..,98.78,..,97.35,..,98.05,..,98.4,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, fourth quintile, male (%)",UIS.CR.2.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.1,..,..,98.52,..,..,97.24,..,..,97.81,..,94.27,..,95.9,..,96.11,..,95.07,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, male (%)",UIS.CR.2.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.54,..,92.52266,94.08,..,..,92.9,..,..,93.54,..,92.78,..,93.94,..,94.16,..,95.14,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, male, adjusted wealth parity index (WPIA)",UIS.CR.2.URB.M.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.82625,..,..,0.88071,..,..,0.86751,..,..,0.92753,..,0.90599,..,0.92136,..,0.93558,..,0.93072,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, middle quintile, adjusted gender parity index (GPIA)",UIS.CR.2.URB.Q3.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.99631,..,..,1.00585,..,..,1.01382,..,..,1.01369,..,1.06986,..,1.01594,..,1.0334,..,1.00959,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, middle quintile, both sexes (%)",UIS.CR.2.URB.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.64,..,..,97.08,..,..,97.02,..,..,95.76,..,92.59,..,96.45,..,96.52,..,97.49,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, middle quintile, female (%)",UIS.CR.2.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.44,..,..,97.36,..,..,97.69,..,..,96.44,..,95.91,..,97.26,..,98.19,..,97.97,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, middle quintile, male (%)",UIS.CR.2.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.79,..,..,96.79,..,..,96.34,..,..,95.12,..,89.21,..,95.71,..,94.91,..,97.03,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, poorest quintile, adjusted gender parity index (GPIA)",UIS.CR.2.URB.Q1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.09086,..,..,1.03594,..,..,1.07246,..,..,1.03198,..,1.06157,..,1.00884,..,1.00173,..,1.03497,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, poorest quintile, both sexes (%)",UIS.CR.2.URB.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.86,..,..,89.36,..,..,88.71,..,..,90.24,..,93.23,..,91.2,..,92.15,..,93.31,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, poorest quintile, female (%)",UIS.CR.2.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.71,..,..,90.98,..,..,92.05,..,..,91.62,..,95.82,..,91.61,..,92.23,..,94.94,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, poorest quintile, male (%)",UIS.CR.2.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.65,..,..,87.71,..,..,85.38,..,..,88.69,..,89.92,..,90.8,..,92.07,..,91.62,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, richest quintile, adjusted gender parity index (GPIA)",UIS.CR.2.URB.Q5.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.99478,..,..,0.99608,..,..,1.00906,..,..,1.01787,..,0.98821,..,1.00324,..,1.01294,..,1.00546,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, richest quintile, both sexes (%)",UIS.CR.2.URB.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.36,..,..,99.42,..,..,98.86,..,..,96.52,..,98.81,..,98.7,..,99,..,98.69,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, richest quintile, female (%)",UIS.CR.2.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.1,..,..,99.2,..,..,99.32,..,..,97.36,..,98.08,..,98.87,..,99.7,..,98.98,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, richest quintile, male (%)",UIS.CR.2.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.61,..,..,99.59,..,..,98.42,..,..,95.62,..,99.25,..,98.55,..,98.41,..,98.44,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, second quintile, adjusted gender parity index (GPIA)",UIS.CR.2.URB.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.05964,..,..,1.05864,..,..,1.04088,..,..,1.04882,..,1.00768,..,1.03327,..,1.03456,..,1.00906,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, second quintile, both sexes (%)",UIS.CR.2.URB.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.82,..,..,94.23,..,..,93.49,..,..,95.78,..,93.41,..,93.89,..,94.16,..,96.73,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, second quintile, female (%)",UIS.CR.2.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.73,..,..,97.2,..,..,95.39,..,..,98.11,..,93.79,..,95.59,..,95.78,..,97.17,..,..,..
Chile,CHL,"Completion rate, lower secondary education, urban, second quintile, male (%)",UIS.CR.2.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.14,..,..,91.5,..,..,91.49,..,..,93.32,..,93.07,..,92.41,..,92.47,..,96.29,..,..,..
Chile,CHL,"Completion rate, upper secondary education, adjusted gender parity index (GPIA)",UIS.CR.3.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.03958,..,1.04656,1.06517,..,..,1.03522,..,..,1.02327,..,1.06387,..,1.06684,..,1.04546,..,1.056,..,..,..
Chile,CHL,"Completion rate, upper secondary education, adjusted location parity index (LPIA)",UIS.CR.3.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.55026,..,0.57872,0.60941,..,..,0.76315,..,..,0.85784,..,0.87039,..,0.87521,..,0.93804,..,0.90972,..,..,..
Chile,CHL,"Completion rate, upper secondary education, adjusted wealth parity index (WPIA)",UIS.CR.3.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.41455,..,..,0.51733,..,..,0.6244,..,..,0.68232,..,0.67977,..,0.75135,..,0.78745,..,0.82044,..,..,..
Chile,CHL,"Completion rate, upper secondary education, both sexes (%)",UIS.CR.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.13,..,66.62905,73.47,..,..,79.48,..,..,80.29,..,80.71,..,82.38,..,84.47,..,85.75,..,..,..
Chile,CHL,"Completion rate, upper secondary education, female (%)",UIS.CR.3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.45,..,68.23198,75.96,..,..,80.91,..,..,81.23,..,83.3,..,85.13,..,86.45,..,88.21,..,..,..
Chile,CHL,"Completion rate, upper secondary education, female, adjusted location parity index (LPIA)",UIS.CR.3.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.63289,..,0.61236,0.63078,..,..,0.76427,..,..,0.87004,..,0.89027,..,0.91575,..,0.95626,..,0.95307,..,..,..
Chile,CHL,"Completion rate, upper secondary education, female, adjusted wealth parity index (WPIA)",UIS.CR.3.F.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.45225,..,..,0.53502,..,..,0.64356,..,..,0.6848,..,0.68876,..,0.78,..,0.77572,..,0.82516,..,..,..
Chile,CHL,"Completion rate, upper secondary education, fourth quintile, adjusted gender parity index (GPIA)",UIS.CR.3.Q4.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.0495,..,..,1.05265,..,..,1.06285,..,..,1.02889,..,1.08021,..,1.07772,..,1.09142,..,1.07348,..,..,..
